epoch,train_loss,train_dice,train_iou,train_positive_dice,train_empty_specificity,val_loss,val_dice,val_iou,val_positive_dice,val_empty_specificity
1,0.7203121309670695,0.20850968139168438,0.17198937908162829,0.23358020462172027,0.18352310783657066,0.6747018945506319,0.3042820803688318,0.2701699721049845,0.21135136310982963,0.39572192513368987
2,0.6376606209371682,0.31482041392334686,0.2674067222256066,0.33163954931652107,0.29805760214333554,0.6199286037056915,0.299155950543126,0.2595029575292094,0.26623291915039654,0.3315508021390374
3,0.5866112263760124,0.40654126194950124,0.35620793145366025,0.3809808430004208,0.4320160750167448,0.587008949881294,0.42631202044490085,0.38826549936796323,0.2997921716557312,0.5508021390374331
4,0.5468444227572457,0.4430863609489986,0.3908416931835144,0.40916695911905787,0.4768921634293369,0.5543920008962688,0.5163659818940797,0.4763409881185718,0.30745532217880955,0.7219251336898396
5,0.5175799629265172,0.4646225115324897,0.4117660747427941,0.4455911953563011,0.4835900870730074,0.5379678664824391,0.5252575305594267,0.48375707720167876,0.33625295563884405,0.7112299465240641
6,0.49285144241653567,0.4893117491677363,0.4350586044400345,0.4762354320743355,0.5023442732752846,0.5033616862207089,0.494129764182227,0.45120636652904056,0.3441420733604742,0.6417112299465241
7,0.4706644820151254,0.5223994816021406,0.4680638580724562,0.5021994966182417,0.5425318151373074,0.507628468169035,0.5405831692010624,0.4993323284478259,0.35628453949431893,0.7219251336898396
8,0.45037208399049633,0.5149904062327264,0.45971125243834626,0.5397758046022747,0.4902880107166778,0.49414582811597224,0.425762015291944,0.38011538877962736,0.3965092780797378,0.45454545454545453
9,0.4328590833832857,0.5391525633520978,0.48349511376724247,0.5646598000001897,0.5137307434695244,0.48774383026313267,0.44860584673045883,0.40253264407417305,0.40452591491782147,0.4919786096256685
10,0.41788837402629114,0.5406734926094349,0.4856205130935075,0.5952605316520326,0.48626925653047554,0.5046327186401963,0.5118108770114713,0.4674313853211159,0.39609693120355194,0.6256684491978609
11,0.40552956976573845,0.559523301620845,0.5032821371126639,0.6168944594470324,0.5023442732752846,0.46949546372472756,0.44044807882981796,0.3920662358155918,0.4206860648549121,0.45989304812834225
12,0.3898868927296597,0.5657815561292282,0.5111532630664603,0.6475771510904426,0.4842598794373744,0.4867214113875541,0.42912990017413466,0.37984795761893075,0.45764778619227203,0.40106951871657753
13,0.3752285395941051,0.5933679751464481,0.5395861005161241,0.6752889238364506,0.5117213663764233,0.4895249981121875,0.49523001154687296,0.4483808237319085,0.417012685019037,0.5721925133689839
14,0.3722303352402745,0.5889615352943175,0.5345005173684766,0.6738537159621555,0.5043536503683858,0.47241187111708033,0.4383097031685225,0.3897682562668053,0.45441793229268945,0.42245989304812837
15,0.36211455192233205,0.6163839151778504,0.5631105346953217,0.6978766382228582,0.5351640991292699,0.487674156931854,0.5198094216639784,0.471765325879151,0.461137465160826,0.5775401069518716
16,0.35552270092127586,0.6126191399915489,0.5593682700049131,0.7078075525122242,0.5177494976557268,0.4926589555496154,0.5282362644081167,0.47791055471428,0.4618242016952971,0.5935828877005348
17,0.35064547876110413,0.6408231884631004,0.5888708584542964,0.7212996679537557,0.5606162089752177,0.46138605130007965,0.4907241028274166,0.4423215413350622,0.4731447916963826,0.5080213903743316
18,0.34595325308252367,0.6780103519833836,0.6259682644777192,0.7265785270413103,0.6296048225050235,0.47728562820953824,0.5610855835467335,0.5124738372239783,0.4628410404143126,0.6577540106951871
19,0.33909182454947057,0.6698048804998797,0.6185903771137159,0.7450862461492518,0.594775619557937,0.5052711539512696,0.46068039046464904,0.4109173478141949,0.4723501347977182,0.44919786096256686
20,0.33735777325715766,0.6425415124520485,0.5916413836173666,0.7449033840369153,0.5405224380442063,0.5115255139908701,0.6231505767997063,0.5796831804465733,0.45754817387332086,0.786096256684492
21,0.3300515598036706,0.6871804324863182,0.63792497245548,0.7684709956928536,0.6061620897521768,0.49168443711941456,0.5656351193263525,0.5213148243665052,0.4502751561610595,0.679144385026738
22,0.3333523979586109,0.6579318338794542,0.6075543573201803,0.7589346613053993,0.5572672471533825,0.5185236665759125,0.5316885782059312,0.48579534607113534,0.44161120381044305,0.6203208556149733
