epoch,train_loss,train_dice,train_iou,train_positive_dice,train_empty_specificity,val_loss,val_dice,val_iou,val_positive_dice,val_empty_specificity
19,0.33827244403657397,0.6581083840669621,0.607525129699739,0.7445034178882606,0.5720026791694575,0.4936625690794377,0.46166772067535916,0.4119695564757973,0.48521044429229654,0.4385026737967914
20,0.33825608326140283,0.6607570148522084,0.6096479569613954,0.7457773147941997,0.5760214333556597,0.49097065719954086,0.47408889454972714,0.42548180670751073,0.4667770538641059,0.48128342245989303
21,0.3371778469743924,0.6474582506321853,0.5964435492734388,0.7460168197953592,0.5492297387809779,0.4714076626654263,0.3578158168859131,0.30859617805373857,0.4714655681796696,0.24598930481283424
22,0.33282761743147876,0.670550529967215,0.6200729510361058,0.7593488628948903,0.5820495646349632,0.4870372284454798,0.5497810525714226,0.5006371235670748,0.47809113626894745,0.6203208556149733
23,0.3266567040843397,0.688180025613216,0.6386352775681543,0.7731617226876238,0.6034829202947086,0.5405976714470958,0.6098932239299367,0.5656922303174879,0.44712166055198216,0.7700534759358288
24,0.3220450053905649,0.7438724946551817,0.6951562336770051,0.7872875615674674,0.7006028131279304,0.491026105585124,0.6110837215361891,0.5661099631028034,0.48756554690392123,0.732620320855615
25,0.31856035128990623,0.7691099234212768,0.7218642519828818,0.7961805573594506,0.7421299397186872,0.49898874358025525,0.5319647504634292,0.48689987942214924,0.4639071763857551,0.5989304812834224
26,0.32344829743238795,0.7437469749313119,0.6956997209049559,0.7836758851484266,0.7039517749497656,0.46571134621242305,0.6468196243980523,0.6008588606827041,0.49440260964587085,0.7967914438502673
27,0.3180125997655146,0.7532850620891375,0.706191608106798,0.7947195903748594,0.7119892833221702,0.46677772503978804,0.4909952123745879,0.4416486109899186,0.47369143334419833,0.5080213903743316
28,0.3195319544125307,0.7361310831815034,0.6889027449677592,0.7932841033394379,0.6791694574681849,0.5021385296657079,0.6135836326225629,0.5688248777021174,0.4763017730868381,0.7486631016042781
29,0.31639893847358025,0.73198286947569,0.6843591825508584,0.8044629827418024,0.6597454789015406,0.49066227304967586,0.5734921803050286,0.5289260774770516,0.48785650762526883,0.6577540106951871
30,0.3147275624899847,0.754116009022317,0.7076679805068112,0.8071369630463993,0.7012726054922974,0.4942418716024517,0.6626688654853328,0.6185134451665647,0.4828812450818393,0.839572192513369
31,0.31005701335713753,0.7762260653555934,0.7309785238331254,0.8191733108135801,0.7334226389819156,0.5194606345618832,0.6551899575801551,0.6113077269570847,0.47867105577303015,0.8288770053475936
32,0.31349867589319363,0.7606687398914201,0.7147884867268095,0.811527895253969,0.709979906229069,0.5279391065762049,0.5744366622868472,0.5294332458835626,0.4462826150651004,0.7005347593582888
33,0.31341753229723807,0.7413741510532639,0.6954384575310828,0.8138684959661576,0.6691225720026792,0.5123060175350734,0.5497782989991975,0.5023264291811194,0.5106942783231321,0.5882352941176471
34,0.30631996080884194,0.8152984425510508,0.7723341506825562,0.830245051417354,0.8004018754186202,0.5059984880637608,0.6579797280766572,0.6133374094641755,0.4897308647632599,0.8235294117647058
35,0.3066972411146743,0.8041386006263149,0.7597388845288245,0.8293932483241122,0.7789685197588747,0.5051358811296222,0.6410016197399951,0.5957145122183622,0.482671736051207,0.7967914438502673
