image_id,group_id,gt_area_ratio,size_group,candidate_count,selected_candidate_index,oracle_candidate_index,oracle_best_rank,dice,winner_candidate_dice,prediction_map_minus_winner_dice,oracle_best_single_dice,selected_to_oracle_regret,score_quality_spearman,complete_miss,baseline_dice,baseline_oracle_best_single_dice,baseline_complete_miss,baseline_candidate_count,top_1_oracle_reach,top_1_best_dice,top_1_regret,top_3_oracle_reach,top_3_best_dice,top_3_regret,top_5_oracle_reach,top_5_best_dice,top_5_regret,top_10_oracle_reach,top_10_best_dice,top_10_regret
IMG000372.jpeg,btxrd-heuristic-000203,0.000703125,small,27,21,21,1,0.0,0.0,0.0,0.0,0.0,,1,0.0,0.0,1,27,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
IMG000378.jpeg,btxrd-heuristic-000208,0.000966796875,small,27,18,26,7,0.015207373271889401,0.015207373271889401,0.0,0.12639894667544438,0.11119157340355498,0.6077812051314494,0,0.015207373271889401,0.12639894667544438,0,27,0,0.015207373271889401,0.11119157340355498,0,0.04435008256664308,0.0820488641088013,0,0.04435008256664308,0.0820488641088013,1,0.12639894667544438,0.0
IMG000408.jpeg,btxrd-heuristic-000223,6.8359375e-05,small,60,10,10,1,0.0,0.0,0.0,0.0,0.0,,1,0.0,0.0,1,60,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
IMG000414.jpeg,btxrd-heuristic-000228,0.0002734375,small,70,31,6,28,0.0,0.0,0.0,0.006128201985537443,0.006128201985537443,0.18851889127449334,1,0.0,0.006128201985537443,1,70,0,0.0,0.006128201985537443,0,0.0,0.006128201985537443,0,0.0,0.006128201985537443,0,0.0,0.006128201985537443
IMG000415.jpeg,btxrd-heuristic-000229,0.0254296875,medium,36,23,5,2,0.8172746042670337,0.8172746042670337,0.0,0.8664425968512295,0.0491679925841958,0.9560182597807141,0,0.8172746042670337,0.8664425968512295,0,36,0,0.8172746042670337,0.0491679925841958,1,0.8664425968512295,0.0,1,0.8664425968512295,0.0,1,0.8664425968512295,0.0
IMG000416.jpeg,btxrd-heuristic-000230,0.001435546875,small,72,30,30,1,0.0012671751931821005,0.0012671751931821005,0.0,0.0012671751931821005,0.0,0.20272121351984582,0,0.0,0.0012671751931821005,1,72,1,0.0012671751931821005,0.0,1,0.0012671751931821005,0.0,1,0.0012671751931821005,0.0,1,0.0012671751931821005,0.0
IMG000420.jpeg,btxrd-heuristic-000233,0.001279296875,small,27,11,17,2,0.8934426229508197,0.8934426229508197,0.0,0.8987854251012146,0.005342802150394954,-0.038461538461538464,0,0.8934426229508197,0.8987854251012146,0,27,0,0.8934426229508197,0.005342802150394954,1,0.8987854251012146,0.0,1,0.8987854251012146,0.0,1,0.8987854251012146,0.0
IMG000439.jpeg,btxrd-heuristic-000244,0.0004296875,small,81,36,37,2,0.0019224887490715253,0.0019224887490715253,0.0,0.002329573320255027,0.0004070845711835018,0.32712719221414877,0,0.0019224887490715253,0.002329573320255027,0,81,0,0.0019224887490715253,0.0004070845711835018,1,0.002329573320255027,0.0,1,0.002329573320255027,0.0,1,0.002329573320255027,0.0
IMG000467.jpeg,btxrd-heuristic-000260,0.006787109375,small,54,50,44,2,0.589384288747346,0.589384288747346,0.0,0.6202764976958526,0.030892208948506528,0.8275541740101164,0,0.589384288747346,0.6202764976958526,0,54,0,0.589384288747346,0.030892208948506528,1,0.6202764976958526,0.0,1,0.6202764976958526,0.0,1,0.6202764976958526,0.0
IMG000478.jpeg,btxrd-heuristic-000267,0.003935546875,small,27,12,12,1,0.5906735751295337,0.5906735751295337,0.0,0.5906735751295337,0.0,0.7830865607950657,0,0.5906735751295337,0.5906735751295337,0,27,1,0.5906735751295337,0.0,1,0.5906735751295337,0.0,1,0.5906735751295337,0.0,1,0.5906735751295337,0.0
IMG000481.jpeg,btxrd-heuristic-000269,0.001064453125,small,54,35,35,1,0.6430868167202572,0.6430868167202572,0.0,0.6430868167202572,0.0,0.18665656678147421,0,0.6430868167202572,0.6430868167202572,0,54,1,0.6430868167202572,0.0,1,0.6430868167202572,0.0,1,0.6430868167202572,0.0,1,0.6430868167202572,0.0
IMG000496.jpeg,btxrd-heuristic-000278,0.001787109375,small,79,28,55,25,0.0,0.0,0.0,0.03115264797507788,0.03115264797507788,0.18435924335864723,1,0.0,0.03115264797507788,1,79,0,0.0,0.03115264797507788,0,0.0,0.03115264797507788,0,0.007838745800671893,0.023313902174405987,0,0.007838745800671893,0.023313902174405987
IMG000513.jpeg,btxrd-heuristic-000287,0.00330078125,small,36,31,17,33,0.0,0.0,0.0,0.15112899619941875,0.15112899619941875,-0.347148763979492,1,0.0,0.15112899619941875,1,36,0,0.0,0.15112899619941875,0,0.0,0.15112899619941875,0,0.0,0.15112899619941875,0,0.0,0.15112899619941875
IMG000542.jpeg,btxrd-heuristic-000302,0.000400390625,small,72,17,40,19,0.0,0.0,0.0,0.002529054013367857,0.002529054013367857,0.37268520758403684,1,0.0,0.002529054013367857,1,72,0,0.0,0.002529054013367857,0,0.0,0.002529054013367857,0,0.0,0.002529054013367857,0,0.0006073489219556636,0.0019217050914121935
